,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdimgrey,kMEsilver
RPS11,133,black,black,0,-0.37144100711451156,0.7754975466922024,-0.6295091456666078
RPS12,135,black,black,0,-0.22710185284114276,0.8552302149184472,-0.6305797196288495
RPS13,129,dimgrey,dimgrey,1,-0.10264486033986371,0.848063437017815,-0.605129696830655
RPS14,136,black,black,0,-0.31962282629814964,0.7975673508870526,-0.6475767739967746
RPS15,133,black,black,0,-0.21288773285582213,0.8281912106375153,-0.5632115024075153
RPS15A,131,dimgrey,dimgrey,1,-0.2052094527846774,0.7902224573851399,-0.6123114942460437
RPS16,134,dimgrey,dimgrey,1,-0.1683270094718509,0.9023059087238768,-0.5785957327917146
RPS17,134,black,black,0,-0.3846053247552768,0.8021103363214868,-0.6095605851686416
RPS18,135,black,black,0,-0.140912016171131,0.8232567759688535,-0.5719608179135296
RPS19,136,black,black,0,-0.31655506740496847,0.8060168872630824,-0.5129170903035941
RPS2,139,black,black,0,-0.43605541503959316,0.7588334650861353,-0.6916009880271387
RPS20,131,black,black,0,-0.36865226015235847,0.7751271760498131,-0.6423429964344105
RPS21,135,black,black,0,-0.4087192593490063,0.6899296982028635,-0.6156444176452479
RPS23,135,black,black,0,-0.18018086551139426,0.7900109893380104,-0.6490720088641563
RPS24,136,dimgrey,dimgrey,1,-0.20068634831961,0.8426177307997194,-0.5112938859728261
RPS25,134,black,black,0,-0.16913147839697543,0.8215910564994621,-0.5835400097093407
RPS26,129,dimgrey,dimgrey,1,-0.010588475211389212,0.5648506912258477,-0.25570011638763185
RPS27,137,black,black,0,-0.44567319098717106,0.7685863175175512,-0.6492093479936231
RPS27A,135,dimgrey,dimgrey,1,-0.26097268261918705,0.8948402749711242,-0.6140905345553473
RPS28,135,dimgrey,dimgrey,1,-0.2712543963067216,0.7035714532087595,-0.5924982094872615
RPS29,139,black,black,0,-0.8290920717446315,0.4649731122275685,-0.6265387092937301
RPS3,135,dimgrey,dimgrey,1,-0.1761929777358635,0.8081416742197821,-0.5559506692241895
RPS3A,134,dimgrey,dimgrey,1,-0.023666288831427743,0.7037879206912357,-0.44073198968245714
RPS4X,130,dimgrey,dimgrey,1,-0.10104179478639515,0.7551704255486112,-0.5435186977739411
RPS5,129,dimgrey,dimgrey,1,-0.11095878521782199,0.8217703514085668,-0.5798822454677016
RPS6,138,black,black,0,-0.37577243181696357,0.6782826218888669,-0.5617330367258108
RPS6KA3,141,black,black,0,-0.379268839965831,-0.3236745620748532,0.20799767828383353
RPS6KC1,127,black,black,0,0.5502149627128525,-0.06289130637477484,0.32383707448331617
RPS7,129,black,black,0,0.07580616813026561,0.7442747732184617,-0.46931979627225756
RPS8,138,black,black,0,-0.2537731194793835,0.699408833783871,-0.601356793129258
RPS9,137,black,black,0,-0.17356860595195167,0.663157276360644,-0.4483618005620387
RPSA,137,dimgrey,dimgrey,1,-0.3081098394488405,0.7034648175566938,-0.5095574459166
RPTOR,137,silver,silver,2,0.3589377861408874,-0.30368806127329784,0.3383193828554529
RRBP1,128,black,black,0,0.5559790458949785,-0.15160842895873616,0.29084323965170317
RREB1,139,black,black,0,0.4677772437703221,-0.2856678362283358,0.3323219690712942
RSF1,140,silver,silver,2,0.012905503724105457,0.0577092391543963,0.11946857605783238
RSRC1,133,black,black,0,0.4301542581425282,-0.10540317832071533,0.39427491286701366
RSRP1,134,black,black,0,0.4015061889230158,-0.2235510011662047,0.3430848086027461
RTN4,139,silver,silver,2,0.39688850823692823,-0.0356579816870135,0.17146068494578587
RUNX1,141,black,black,0,-0.2976310526958845,-0.3945170559643661,0.3312363263198939
SAMHD1,140,black,black,0,-0.40862740913682244,0.036315845387589175,-0.09745742926612116
SAR1B,111,black,black,0,0.5602057034021417,0.13234326993731121,0.1490250621983365
SARAF,141,black,black,0,-0.5452276031434025,0.2905055752932389,-0.36416840161779046
SAT1,138,silver,silver,2,-0.03697587696803692,0.1279566513308198,-0.2804031957285776
SBF2,137,black,black,0,0.534761170204666,-0.2783662676957942,0.522523766940924
SCAF11,140,silver,silver,2,0.16575226275668029,-0.27697790760863983,0.32532502544812897
SCAF8,137,black,black,0,0.46341770046318786,-0.17459300800648253,0.4360129339388461
SCAPER,138,black,black,0,0.4478303880772163,-0.411190387005664,0.5052916109042644
SCARB2,114,black,black,0,0.7095934543698373,-0.027466655250059254,0.3628099127452524
SCD,97,black,black,0,0.6883170929239351,-0.01606304157309084,0.2120947087258313
SCFD2,133,black,black,0,0.508444206670127,-0.3488157532591959,0.5349832375957769
SCP2,128,black,black,0,0.5865328053755271,0.027045146609143957,0.23135969844936694
SDC1,81,black,black,0,0.8905238811808597,0.007045141586846837,0.262927322253156
SDC2,100,black,black,0,0.7294191208302429,0.04665249748421846,0.2289164057698537
SDHC,111,black,black,0,0.5914341687717433,-0.060061093848078104,0.1848377408068001
SEC24B,139,black,black,0,0.35700606302619464,-0.3160205915639725,0.38130207340148586
SEC31A,136,black,black,0,0.5159639437913864,-0.11567481828399608,0.37258229040544233
SEC61B,109,black,black,0,0.4320412476303171,0.4841705797383944,-0.26658147250435366
SEC63,128,black,black,0,0.5040174740662772,-0.12767184947292798,0.32824253793534724
SEL1L,127,black,black,0,0.4752517464658485,0.2026263253574365,0.08938740023834955
SELENOP,114,black,black,0,0.772862731501801,-0.1528245587337745,0.36978655612014816
SEM1,122,black,black,0,0.4480054530630009,0.17282231580883523,0.04994958566843304
SENP6,140,black,black,0,0.4240965145396639,-0.2554733161703116,0.4707870588095978
SEPHS2,100,black,black,0,0.5240963833286535,0.3425300728414358,-0.09148893031206097
SEPTIN2,132,black,black,0,0.46983327436872346,-0.00244222972791664,0.2804107883496583
SEPTIN7,140,silver,silver,2,0.1824481010618571,0.12366653455209511,0.10475778058578314
SEPTIN9,141,black,black,0,-0.36019847897578705,-0.27505353146228584,0.20550313241275459
SERBP1,138,dimgrey,dimgrey,1,-0.009804233368899991,0.3774064461677162,-0.1816820591634344
SERF2,134,black,black,0,-0.012783404619332087,0.673947519637239,-0.5484737695169252
SERINC5,133,black,black,0,0.4703418342088998,-0.10757703796337957,0.3665342897219645
SERP1,127,black,black,0,0.3808286932389792,0.23567308880056695,-0.016631936377268827
SERPINA1,134,black,black,0,0.7027186165176458,-0.2442146278130001,0.44285924601609367
SERPINA3,92,black,black,0,0.8394392837278615,-0.1121601803283993,0.4203691729235875
SERPINC1,88,black,black,0,0.8051793540132718,-0.006052267957253184,0.20901261853325978
SERPINF2,91,black,black,0,0.7920231108859216,-0.06980954706890131,0.3128130230824365
SERPING1,93,black,black,0,0.8061200003954472,0.13211674683738905,0.16944362677900315
SETBP1,135,black,black,0,0.555841406168939,-0.04058631960972192,0.3402160095176172
SETD2,141,black,black,0,0.18777753885560433,-0.5730948514134739,0.6272548694225929
SETD5,135,black,black,0,0.594769347238529,-0.20604402911486266,0.4239214019742208
SETX,141,silver,silver,2,0.17870308579829602,-0.35223465981216434,0.38827466144899453
SF1,132,black,black,0,0.4848146338021433,0.3135318094615671,0.05421908995775677
SF3B1,139,silver,silver,2,0.2764740607386823,-0.04463134133466305,0.09997526819836461
SFPQ,140,silver,silver,2,0.38455847764960455,-0.17076106671832883,0.3880462111474423
SGMS1,131,black,black,0,0.44339238562309613,-0.1689921126353285,0.46756559564006106
SH3D19,118,black,black,0,0.727378410334128,-0.3327303144881857,0.5691466616541561
SHANK2,124,black,black,0,0.6328485036963732,-0.3595134133643739,0.623231820734164
SIK2,131,black,black,0,0.6050419878065257,0.12094094416941222,0.299618438031267
SIK3,141,black,black,0,-0.6256698193498555,-0.1020540928917569,0.12700641376482094
SIL1,138,black,black,0,0.33508718141983873,-0.13738586702533298,0.2804317935737343
SIPA1L1,141,black,black,0,0.028403135351358827,-0.575977286096564,0.6879507946648636
SLC1A2,98,black,black,0,0.7525110575870614,-0.09452497781229241,0.326380981419703
SLC20A2,132,black,black,0,0.397275150191688,-0.10438820200762317,0.3193169262024232
SLC23A2,130,black,black,0,0.5474733975847371,-0.2666813919819246,0.42831072864935654
SLC25A13,119,black,black,0,0.6612751647781604,-0.19280673245202268,0.4055810518744371
SLC25A3,139,silver,silver,2,0.04365045418713785,-0.0200037493120498,-0.08811400500167671
SLC2A2,89,black,black,0,0.8748553643334557,-0.05276514932723292,0.35037942055723875
SLC30A10,99,black,black,0,0.5209583878328925,-0.18792130866272638,0.2553337006186109
SLC38A1,141,black,black,0,-0.7076054249203388,-0.18018615875509933,-0.059517768172805956
SLC38A2,136,black,black,0,0.5973094445814955,0.15066254383610528,0.16869112563836114
SLC38A4,77,black,black,0,0.8824421789516732,-0.024601709245614823,0.2736117626440594
SLC39A11,139,black,black,0,-0.0044173665811183494,-0.2979506486130942,0.2450625979314274
SLC39A14,111,black,black,0,0.7633572125151324,-0.22736948421341927,0.4894602527845025
SLC66A2,103,black,black,0,0.719752187437617,0.09027550326831414,0.22059447741275237
SLC7A2,92,black,black,0,0.8939897730870494,-0.14253936662442898,0.5158898396330163
SLCO1B1,91,black,black,0,0.6577596380717822,-0.013773554947341072,0.2512171964709637
SLMAP,140,silver,silver,2,0.12598388999634172,-0.26677197368988254,0.3944158581232496
SLTM,140,black,black,0,-0.08073379800575263,-0.39512419551462485,0.3152297647419788
SMAD2,132,black,black,0,0.5047517804719092,-0.1826999334111826,0.3075892721331768
SMAD3,137,silver,silver,2,0.2767559971408422,-0.215748608292634,0.19992821912288383
SMAD4,122,black,black,0,0.5412307345203576,0.029939937367626228,0.19234326137121532
SMAP2,141,black,black,0,-0.8046074739895634,-0.04081166571693902,-0.263215123447151
SMARCA2,141,black,black,0,-0.1262430521508288,-0.3644564360633994,0.3127603834884352
SMARCC1,140,silver,silver,2,-0.07382923809416635,-0.39277646787303977,0.37200501094058147
SMC5,137,black,black,0,0.5571296190204261,-0.3840644489617631,0.5556347994816077
SMCHD1,141,black,black,0,-0.9026760016956482,-0.10062034166656213,-0.22975760645555657
SMG1,140,silver,silver,2,0.08697123957804703,-0.35433619517767606,0.3622279768988443
SMG7,131,black,black,0,0.4604774098258699,-0.307263624211385,0.3006502252178153
SMIM14,128,black,black,0,0.3837917688662849,0.04734004257835175,0.13543425041244714
SMURF1,130,black,black,0,0.6288787533142519,-0.3179563243784164,0.48716027166716425
SMYD3,141,silver,silver,2,0.19268247734618849,-0.3758625362029543,0.5674254794985005
SND1,138,black,black,0,0.45957801444796065,-0.25995810366634664,0.40937416100535273
SNHG14,136,black,black,0,0.6294542481940938,-0.048748130743319774,0.4506882164953132
SNTB1,131,silver,silver,2,0.27761855093901555,-0.09916183445550346,0.21268294649400551
SNX13,121,black,black,0,0.6558202783878252,-0.07535373151258701,0.4251912835637245
SNX9,134,black,black,0,0.4556227503299187,-0.2608510742123275,0.4569574944642145
SOD1,121,black,black,0,0.2726403705935564,0.06401722441271211,-0.13145120332533713
SOD2,131,black,black,0,0.5310976658421789,-0.0017678928209945636,0.16461189366722892
SON,141,black,black,0,0.3518590653756638,0.05495339526801222,0.22005508113706626
SORBS1,118,black,black,0,0.7413538139051274,-0.13326428970043425,0.44103869699187476
SORBS2,119,black,black,0,0.7576496704728723,-0.3077004581725557,0.5984220828263018
SORD,102,black,black,0,0.6012806209308683,0.03239725574386278,0.20647722593669737
SORL1,140,black,black,0,-0.4545448505946823,-0.1396750931685793,-0.1182214698796825
SOS1,141,silver,silver,2,0.04488290249147758,-0.4719815427948271,0.3996080926537973
SOX5,133,black,black,0,0.6170358442082694,-0.2663933670554464,0.5543334348994995
SP100,141,black,black,0,-0.31326403240982703,-0.29537110593929805,0.17358250572851958
SPAG9,141,silver,silver,2,0.17089027273318189,-0.41046712046179695,0.5665606937582116
SPATA13,141,silver,silver,2,0.16506949453302042,-0.2930655149329041,0.4544163949273105
SPATS2L,130,black,black,0,0.6265309367460162,-0.2503647319777444,0.4719205091611012
SPECC1L,127,black,black,0,0.6266757633272605,-0.3795781561239406,0.5248811090068605
SPEN,134,black,black,0,0.40855625845993937,-0.23261089979600846,0.3400050367463486
SPG11,138,black,black,0,0.03521846550714578,-0.21370103651946826,0.24945059257452304
SPIDR,141,black,black,0,0.4650430495297968,-0.3733189682902783,0.6368966154567524
SPPL2A,136,silver,silver,2,0.25898011327205356,-0.21802534678218313,0.2939670978244543
SPPL3,136,silver,silver,2,0.28718454525132037,-0.12122963426500577,0.29411651658181925
SPTAN1,140,silver,silver,2,0.12938139846606098,-0.17740862582807407,0.1875270640413344
SPTBN1,134,black,black,0,0.6628226328692448,-0.05144129840589468,0.24993675446331748
SQSTM1,141,black,black,0,0.2850509642331556,0.16667043768614612,-0.29534823671326316
SRPK2,141,black,black,0,-0.48859403583549527,-0.40649564570434676,0.18692949895321462
SRRM2,141,black,black,0,0.5418809230737229,-0.21491907663654802,0.24158021869609725
SRSF11,139,black,black,0,0.5067692080433341,-0.18316077906692327,0.36071577668646937
SRSF4,136,black,black,0,0.4144251874278952,-0.3150910122012842,0.4042780937534335
SRSF5,134,black,black,0,0.5351050886197034,-0.09209442982097968,0.32207907104015243
SSH2,141,black,black,0,-0.8857366519595378,-0.07348897099794667,-0.18439494925851538
ST3GAL1,140,silver,silver,2,0.1585398941484746,-0.32674408974914376,0.3228105531570176
ST6GAL1,138,silver,silver,2,0.24084469189387384,-0.0672774283870944,0.3188223187316255
STAG1,141,black,black,0,-0.07182225512528499,-0.49712773898376256,0.6020683285868654
STAG2,140,silver,silver,2,0.04953366126487209,-0.30660624819609,0.33033490131928933
STARD10,83,black,black,0,0.8122448824495958,0.13078510368923207,0.09931162200829602
STAT1,137,black,black,0,0.430440503069069,-0.013064967563820681,0.260465737820161
STAT3,137,black,black,0,0.42078152752146986,-0.16510086922154307,0.33667915120923214
STAU1,133,black,black,0,0.3333822451207627,-0.39163318772494404,0.48668688756717904
STAU2,134,black,black,0,0.4759294737558427,-0.20510655501150893,0.46577380806929036
STIM1,141,black,black,0,-0.49020877051000095,-0.21520013829270912,0.05943181850229775
STK3,127,black,black,0,0.7184921961948917,-0.33790889024323534,0.6229626325166823
STOM,126,black,black,0,0.4626368482341634,0.25539280480421445,-0.01070130926972157
STRN3,136,black,black,0,0.4889015494941102,0.10997295885294152,0.26488115925653555
STT3B,139,silver,silver,2,0.3369177071726961,-0.16358347364284345,0.2592007767863392
SUCLG2,140,silver,silver,2,0.32577672442693195,-0.33602426741311553,0.5609475919782063
SUMF1,139,black,black,0,0.41453702255256747,-0.3102455548918437,0.5108140550990905
SYBU,100,black,black,0,0.7665739809294274,-0.16681985488238282,0.34342564933584163
SYNE1,141,black,black,0,-0.5448535268081909,-0.10633575960219883,-0.08341853002506938
SYNE2,141,black,black,0,-0.7983362096899252,-0.22967111468903206,-0.061428250148847265
TACC1,139,black,black,0,0.671951333726173,-0.17393215075085108,0.39131069821736014
TAF15,140,silver,silver,2,0.037957974922899124,-0.09295174265016383,0.12796712635654187
TANK,140,black,black,0,-0.02340589157652905,-0.12080434092446529,0.33168956079299056
TAOK1,139,silver,silver,2,0.1227495746195072,-0.31126744234870063,0.36949336598592764
TAOK3,141,black,black,0,-0.7193970047105138,-0.249693333459124,0.036263222167708414
TAPBP,140,black,black,0,-0.4327691451079388,0.3142994677165309,-0.4859240344141432
TASOR2,135,black,black,0,0.5303358672578289,-0.22256483854533465,0.41341460106334094
TAT,94,black,black,0,0.7856291441949841,-0.0381168620637683,0.24669586571998947
TAX1BP1,135,black,black,0,0.38023745518397833,0.07921894196776508,0.21512540059157745
TBC1D22A,140,silver,silver,2,0.31436194036490983,-0.19670267537313246,0.36453601063576585
TBC1D5,141,silver,silver,2,0.38129954058086435,-0.4691199459095477,0.7709591348749314
TBC1D8,133,black,black,0,0.506848633736165,-0.23489807351434175,0.45306157676838965
TBCA,125,black,black,0,0.4779250456604663,0.026337161795454575,0.1339226830938875
TBCK,126,black,black,0,0.6642777606587914,-0.20886121538989783,0.5315370586041578
TBL1X,137,black,black,0,0.22950548177619337,-0.19613721900681683,0.13828387900785183
TBL1XR1,141,silver,silver,2,0.22215152273857378,-0.18401814500316965,0.5580079542555445
TCF12,141,black,black,0,0.49174042504984183,-0.378803743602467,0.7118831342015488
TCF25,141,black,black,0,-0.5823670610964211,-0.14033604658922752,-0.11962391418863896
TCF7L2,129,black,black,0,0.6387407569989407,-0.013950678024401864,0.40976324355510485
TEAD1,107,black,black,0,0.8480952885015868,-0.08151423019225916,0.4547478224800045
TENT2,134,black,black,0,0.42201054187165277,-0.20234198658860283,0.42971580804892195
TF,102,black,black,0,0.7804584827041694,-0.27618943986844635,0.37222615166484596
TFG,111,black,black,0,0.6973244594491194,0.019392756456339852,0.3535121288319763
TFPI,102,black,black,0,0.8210578813903643,-0.014597309614376278,0.39544941172393544
TFR2,102,black,black,0,0.6012687896168747,-0.015133128103886489,0.2719859680186363
TGFBR2,141,black,black,0,0.3609617270651892,-0.07273329009772532,0.19059933254848657
TGOLN2,131,black,black,0,0.39268238845564524,-0.11779946855262649,0.20907988031105101
THADA,138,black,black,0,0.34441663529952227,-0.388698550017539,0.5134210995715701
THOC2,134,black,black,0,0.4025019286771515,-0.2717567089468304,0.28471339732349843
THRAP3,138,silver,silver,2,0.2930770010585233,-0.13067512172917736,0.26498307997714804
THRB,107,black,black,0,0.7714736480967052,-0.18529340613276687,0.5502653802233151
TJP1,107,black,black,0,0.818771846665377,-0.20719583128240368,0.5383068837945936
TLCD4,86,black,black,0,0.891147313158159,-0.0712408489026758,0.4029085813840985
TLE1,132,black,black,0,0.48135084954310553,-0.22409975905143334,0.32087691282324415
TLK1,139,silver,silver,2,0.24718451946839298,-0.41613680781589085,0.4729299585170068
TLN1,132,black,black,0,0.3949616294771876,-0.0164223832289415,0.13026014115659612
TM4SF4,90,black,black,0,0.870206303096421,-0.02482714884317372,0.3729904157710067
TM9SF3,133,black,black,0,0.6051954716301633,-0.23092797212999586,0.42698004307460546
TMBIM6,136,black,black,0,0.33923865640263023,0.34766357572199097,-0.060269889408756674
TMCC1,138,black,black,0,0.4607417012990443,-0.3141955778579665,0.4595273138254275
TMED10,126,black,black,0,0.4829653300375429,0.23625943107903485,0.11538626505462389
TMED5,124,black,black,0,0.4206021170600464,0.32537390848674247,0.006681121380664181
TMEM123,122,black,black,0,0.5717512588070919,0.012216913553346814,0.26044876145246815
TMEM131,131,black,black,0,0.6122021713706917,-0.34936420659584283,0.5222719252529627
TMEM131L,141,black,black,0,-0.4881014515730157,-0.27083168097708027,0.04115059911461486
TMEM176A,81,black,black,0,0.8965262774653698,0.057239064426232354,0.22472846169375185
TMEM176B,83,black,black,0,0.863911839824674,0.016930063102916244,0.22307308183889654
TMEM245,128,black,black,0,0.4992440971172588,0.10611527252285491,0.21075194784723944
TMSB10,134,black,black,0,-0.2921478199845857,0.8331280863849645,-0.5440184364460385
TMSB4X,140,black,black,0,-0.5521678605199579,0.7201211816539667,-0.6619053727901202
TNFAIP3,140,black,black,0,-0.6576682110796235,0.25117719357311225,-0.3404869228186298
TNKS,137,black,black,0,0.5127242926915869,-0.28757943027568345,0.4776276682718099
TNKS2,128,black,black,0,0.5444614294994312,-0.18062679631299616,0.38594142234878714
TNRC6A,139,black,black,0,0.4794397147306615,-0.2409251295556461,0.38258105898778805
TNRC6B,141,black,black,0,-0.7457458850334722,-0.21811371586274747,-0.0019186894103330977
TNS3,123,black,black,0,0.7477420559594972,-0.09827878253973349,0.5000220761611284
TOP1,141,black,black,0,0.38986646658090474,-0.4097247157365659,0.6957962634576039
TOP2B,135,silver,silver,2,0.33149516205797924,-0.232519840635263,0.25193121056804135
TOR1AIP2,107,black,black,0,0.6677060777215366,0.016754139812609092,0.12527693930567657
TP53BP2,128,black,black,0,0.3853871236057825,-0.032649821030180784,0.2764002397897963
TPR,137,black,black,0,0.3982835860159129,-0.23573067005659715,0.23201823573375113
TPRG1,125,black,black,0,0.4158502697081952,-0.16857067013057997,0.31041751645667515
TPT1,137,dimgrey,dimgrey,1,0.08409296933265023,0.7388740036207585,-0.4156453798065753
TRA2A,141,black,black,0,-0.4179788617961301,-0.12932451767278205,0.09129488535256919
TRAM1,121,black,black,0,0.4816161701984941,0.39739058511526487,-0.02763502736109287
TRAPPC9,140,silver,silver,2,0.2622923747629751,-0.35449386947006456,0.44314494096733664
TRIM24,125,black,black,0,0.5550881550795789,-0.3068804235297128,0.4821261866142103
TRIM44,128,black,black,0,0.6044200432769479,-0.16617707825950795,0.3511902038905498
TRIO,140,black,black,0,0.7167935156156905,-0.1113790937685706,0.3953581205254324
TRIP12,141,black,black,0,0.7127563938843543,-0.23080829927229005,0.4695869196444109
TRMT11,119,black,black,0,0.691615730057859,-0.12327590454676939,0.4341366136403728
TRPC4AP,138,silver,silver,2,0.305041033475769,-0.29110905900695194,0.3501279285780257
TRPM7,135,black,black,0,0.40434592415045545,-0.33251698343402675,0.45541826717128253
TRPS1,137,silver,silver,2,0.2237499657326638,-0.22278440186325574,0.41510280347016537
TSC22D1,125,black,black,0,0.6696339825350528,-0.15319664734430835,0.3994822012714263
TSC22D3,139,black,black,0,-0.10484462637248444,0.5526260885955987,-0.3808516448209986
TSHZ2,121,black,black,0,0.6723674174214407,-0.19111204199373671,0.5072598395615292
TTC17,135,black,black,0,0.5295241270263472,-0.17859416112745602,0.42629853518353383
TTC28,124,black,black,0,0.7126608230790695,-0.34285237460841994,0.5672831311564426
TTC3,137,black,black,0,0.5353307294675013,-0.07477666500405275,0.3479807155163785
TTC37,117,black,black,0,0.6478375852244072,-0.22803190907685028,0.4032602941305657
TTC39C,141,black,black,0,-0.2023942772326451,-0.2336153711148395,0.23716549700223627
TTPA,89,black,black,0,0.7068259188954383,-0.09049566564060647,0.23017326461462181
TTR,115,black,black,0,0.6033498730055368,0.26300273467494184,0.06844001194751365
TUT4,139,silver,silver,2,0.19433194204279713,-0.2682030841001875,0.3657702491895909
TUT7,135,silver,silver,2,0.2387411653534525,-0.15300586493607662,0.16432250254246353
TXN,111,black,black,0,0.2974809812395732,0.570187012426821,-0.4009409152448884
TXNIP,140,black,black,0,-0.7253490121372688,0.5488024848196877,-0.5110980971377471
UBA52,134,black,black,0,-0.3820228348733652,0.6125324256891809,-0.6258851300199266
UBAC2,140,silver,silver,2,0.0257170005644877,-0.2002594368178306,0.21685253979815222
UBB,124,dimgrey,dimgrey,1,-0.20184925908607235,0.47042940168503966,-0.5319310894322934
UBC,140,dimgrey,dimgrey,1,-0.37400729627882306,0.5437185568246456,-0.6551732010942126
UBE2D2,140,black,black,0,-0.36793776103795345,0.020544393935769054,-0.07709530661231227
UBE2D3,140,black,black,0,0.3313946206698012,-0.04472021232248189,0.2825710986337981
UBE2E2,125,black,black,0,0.7187235229462947,-0.21258197968715337,0.5664010781087161
UBE2H,141,black,black,0,-0.3136783936131732,-0.38933933630122064,0.2434369660505232
UBE2K,140,black,black,0,-0.19997276190043728,-0.34003770365307834,0.2687774168816322
UBE3A,134,black,black,0,0.4853452370880229,-0.27978176110523556,0.36205552917171263
UBE3C,136,black,black,0,0.43918520249732357,-0.06075538275901224,0.3525518426554607
UBQLN1,129,black,black,0,0.4788725619373498,-0.20464767597140313,0.3313944325698149
UBR2,141,black,black,0,0.05250066412286733,-0.1518807857104206,0.2422241095809704
UBR3,137,black,black,0,0.49590625416868866,-0.2271604947578483,0.4342662216799464
UBR4,135,black,black,0,0.48001964005920555,0.06786340202922705,0.17857979470573243
UBR5,140,black,black,0,0.33943879993747417,-0.24084183777266388,0.3627212640495144
UBXN4,132,black,black,0,0.42082973300639515,-0.12066598599841313,0.2651399615625158
UGP2,135,black,black,0,0.36598950562082483,-0.3607173310351338,0.4163912359168182
UGT2B4,96,black,black,0,0.4749657738715897,0.03761507778121768,0.14203244478266966
UHMK1,125,black,black,0,0.3516328407306398,0.14857879097587764,-0.039774720182335924
UMAD1,137,black,black,0,0.35401979176677134,-0.11760237614011058,0.2659017754657093
UQCR11,120,black,black,0,0.013497363549496393,0.47841896118609545,-0.5164499470453603
UQCRQ,112,black,black,0,0.2495115509758326,0.4071595161954603,-0.36712974244192825
URI1,130,black,black,0,0.49849237544808456,-0.04846657214364668,0.28761267376186106
USP15,140,silver,silver,2,0.12203751794639467,-0.3048938734488557,0.4453882525165166
USP24,137,black,black,0,0.43024850515059726,-0.0672814011519758,0.2554502141911639
USP25,138,black,black,0,0.3842797881383321,-0.3203806658738084,0.47494144662337323
USP3,141,black,black,0,-0.09989378553637066,-0.27199608106389217,0.407349448178317
USP32,136,black,black,0,0.43826471519467525,-0.3834503345648743,0.5111662073221133
USP34,141,silver,silver,2,0.14989773964861824,-0.4728380964903294,0.6281220744594371
USP47,139,black,black,0,0.47061416158335745,-0.2897599851192671,0.45568905142276794
USP9X,140,black,black,0,0.41228680159087366,-0.1543417323693049,0.3156721944451352
UTRN,141,black,black,0,-0.540676805974977,-0.386113067857559,0.20364583395295988
UTY,141,black,black,0,-0.05962665947575122,-0.3472427218327742,0.42583405306378663
UVRAG,140,black,black,0,0.4097404287602869,-0.3088731507880644,0.4576139855557426
VAPA,120,black,black,0,0.6401842660836343,-0.024093231356444273,0.3300820465709104
VMP1,141,black,black,0,0.49328015060497316,-0.031821994507263085,0.40872544511644093
VPS13A,138,black,black,0,0.46279943092609405,-0.11224003911144805,0.4172987024956086
VPS13B,141,black,black,0,0.38583699134623656,-0.5843119382503962,0.7092585952645887
VPS13C,140,silver,silver,2,0.35158261231130633,-0.1403036260151201,0.3289860565940024
VPS13D,141,black,black,0,0.4667084452374976,-0.4071761382880874,0.6094828216629974
VPS41,126,black,black,0,0.6081452036599445,-0.18818911979900232,0.44224849372231584
VPS54,119,black,black,0,0.6870126912203754,-0.2578482837385249,0.5669159817156602
VTI1A,139,silver,silver,2,0.37751168447745354,-0.3301843333184429,0.4462848439945364
VTN,112,black,black,0,0.7698205654813199,-0.02686631001001122,0.3545203952343761
VWA8,136,black,black,0,0.5301603437402992,-0.19706264641653184,0.4860277128235871
WAC,141,black,black,0,0.04456297257825058,-0.5251056749799371,0.46578710904260057
WAPL,138,black,black,0,0.335874455336154,-0.2994309309413539,0.3808423429124487
WASF2,137,black,black,0,0.2805727362989772,-0.32780207200903017,0.3648012317238071
WASHC4,121,black,black,0,0.6018730818389817,-0.09964563283827325,0.31481526772889906
WDPCP,133,black,black,0,0.4595741610199159,-0.34219139607297266,0.46450902205182193
WDR26,139,silver,silver,2,-0.02823831553686533,0.10507341756869004,-0.05920429394921337
WDR33,138,silver,silver,2,0.2844972668259781,-0.27947604959345573,0.3301579571695998
WDR70,138,black,black,0,0.47458098470677057,-0.38867529839350934,0.5774021835127525
WNK1,141,black,black,0,-0.7066856645024759,-0.14090184272032857,-0.09012463572503514
WSB1,139,black,black,0,0.3752613597825812,0.21526988385799975,0.21390811444886199
WWC2,114,black,black,0,0.7290443709726815,-0.22369472493976436,0.4727977442255161
WWOX,141,silver,silver,2,0.33592778777196824,-0.5062764460706835,0.6778693323445654
WWP1,132,black,black,0,0.542426422916122,0.03804701765198751,0.3552385601174367
XBP1,126,black,black,0,0.2910331836843676,0.22754507180130124,-0.05228846332750905
XPO1,138,silver,silver,2,0.181628145473026,-0.38787803243485297,0.38840015051949234
XPR1,134,black,black,0,0.362552995545853,-0.40202778850158755,0.4243428738041694
XRCC5,135,black,black,0,0.5263738510963427,-0.13023182966729321,0.37614736307621094
XRN1,140,silver,silver,2,0.2248782259766986,-0.1967178425841906,0.3638296482287109
XRN2,131,black,black,0,0.5422072041059106,-0.21765465923264044,0.4262215217618557
YWHAZ,139,black,black,0,0.0224533597528711,0.2508705890629076,0.07439039089201555
ZBTB16,141,black,black,0,0.7005791937905154,-0.39371964654994784,0.5164829879198232
ZBTB20,141,black,black,0,0.7401863268486233,-0.24223904934640675,0.6907483795764927
ZBTB38,136,black,black,0,0.31488299919649126,0.12086210958598737,0.0046017818541486625
